Course Code,Department,Course Name,Study Hours per Week,Average GPA Received,Average Letter Grade Received
SE 160A,SE,Aerospace Structural Mechs I,10.114375,2.81125,B- (2.7)
SE 160B,SE,Aerospace Structural Mechs II,8.748235294117647,2.777058823529412,B- (2.7)
SE 163,SE,Nondestructive Evaluation,5.9093333333333335,3.2046666666666668,B (3.0)
SE 171,SE,Aerospace Structures Repair,7.553333333333333,3.1100000000000003,B (3.0)
SE 180,SE,Earthquake Engineering,7.4825,3.2306666666666666,B (3.0)
SE 181,SE,Geotechnical Engineering,7.898888888888889,3.075,B (3.0)
SE 182,SE,Foundation Engineering,7.676,3.013076923076923,B (3.0)
SE 184,SE,Ground Improvement,7.855714285714286,3.21,B (3.0)
SE 2,SE,Structural Materials,6.995454545454546,2.8776470588235297,B- (2.7)
SE 2L,SE,Stuctural Materials Lab,5.7665,3.1366666666666667,B (3.0)
SE 3,SE,Graphical Comm for Eng Design,12.03,3.2142857142857144,B (3.0)
SE 9,SE,Algorithims&Programming for SE,7.619999999999999,3.1759999999999997,B (3.0)
SE 9,SE,Algorithms&Programming for SE,6.72375,3.5485714285714285,B+ (3.3)
SIO 1,SIO,The Planets,4.0895,3.2744999999999997,B (3.0)
SIO 10,SIO,The Earth,3.7048,3.3528,B+ (3.3)
SIO 100,SIO,Geological Field Methods,8.07,3.49,B+ (3.3)
SIO 100,SIO,Introduction to Field Methods,7.233333333333333,3.3880000000000003,B+ (3.3)
SIO 101,SIO,California Coast Oceanography,6.1084000000000005,3.1165,B (3.0)
SIO 102,SIO,Introduction to Geochemistry,5.327142857142857,3.121578947368421,B (3.0)
SIO 103,SIO,Introduction to Geophysics,7.468,2.9033333333333333,B- (2.7)
SIO 104,SIO,Paleobiology & History of Life,5.774285714285715,3.1333333333333333,B (3.0)
SIO 105,SIO,Sedimentology & Stratigraphy,3.798,3.8533333333333335,A- (3.7)
SIO 106,SIO,Introduction to Hydrogeology,6.104705882352941,3.1799999999999997,B (3.0)
SIO 107,SIO,Water Pollution,3.955,3.86,A- (3.7)
SIO 108,SIO,Intro to Paleoclimatology,5.2871428571428565,3.266666666666667,B (3.0)
SIO 108,SIO,Paleoclimatology,5.1,3.1,B (3.0)
SIO 109,SIO,Bending/Curve: Climate Change,4.06,4.0,A+/A (4.0)
SIO 109,SIO,Climate Change Solutions,4.02,3.63,B+ (3.3)
SIO 109R,SIO,Bending/Curve: Climate Change,5.029090909090909,3.8771428571428572,A- (3.7)
SIO 110,SIO,Intro GIS & GPS for Scientists,3.964375,3.8008333333333333,A- (3.7)
SIO 111,SIO,Introduction to Ocean Waves,8.011818181818182,3.5,B+ (3.3)
SIO 112,SIO,Urban Landscapes,3.6966666666666668,3.58,B+ (3.3)
SIO 113,SIO,Comp & Data Analysis in Geosci,8.665,3.3899999999999997,B+ (3.3)
SIO 113,SIO,Intro to Computationl Erth Sci,7.302222222222222,3.7439999999999998,A- (3.7)
SIO 115,SIO,Ice and the Climate System,4.9075,3.4625,B+ (3.3)
SIO 116,SIO,Climate Change & Global Health,2.9939999999999998,3.69,B+ (3.3)
SIO 117,SIO,Physical Basis of Global Warmg,4.485555555555555,3.3775,B+ (3.3)
SIO 117,SIO,Physical Basis/Global Warming,4.8275,3.295,B (3.0)
SIO 119,SIO,Physics and Chem of the Oceans,5.437619047619047,3.180769230769231,B (3.0)
SIO 12,SIO,History of Earth & Evolution,3.3625,3.44125,B+ (3.3)
SIO 120,SIO,Introduction to Mineralogy,4.433125,3.657777777777778,B+ (3.3)
SIO 120,SIO,Mineralogy,4.09,3.63,B+ (3.3)
SIO 121,SIO,Biology of the Cryosphere,3.01,3.0233333333333334,B (3.0)
SIO 121GS,SIO,Geology of the Alps,2.315,3.97,A- (3.7)
SIO 123,SIO,Microbial Env Systems Biology,3.9975,3.7449999999999997,A- (3.7)
SIO 124,SIO,Marine Natural Products,4.906666666666667,3.0549999999999997,B (3.0)
SIO 125,SIO,Biomechanics of Marine Life,5.161,3.518,B+ (3.3)
SIO 126,SIO,Marine Microbiology,5.043529411764705,3.048125,B (3.0)
SIO 126L,SIO,Marine Microbiology Lab,7.385000000000001,3.3833333333333333,B+ (3.3)
SIO 127,SIO,Marine Molecular Ecology,4.388,3.17125,B (3.0)
SIO 128,SIO,Microbial Life in Extreme Env.,4.771111111111111,3.005714285714286,B (3.0)
SIO 131,SIO,Parasitology,9.24,2.69,C+ (2.3)
SIO 132,SIO,Introduction to Marine Biology,4.6260975609756105,2.9141463414634146,B- (2.7)
SIO 133,SIO,Marine Mammal Biology,4.8437931034482755,3.395185185185185,B+ (3.3)
SIO 134,SIO,Intro/Biological Oceanography,5.128,2.9057894736842105,B- (2.7)
SIO 135,SIO,Satellite Remote Sensing,5.846923076923077,3.755714285714286,A- (3.7)
SIO 136,SIO,Marine Biology Laboratory,7.397738095238095,3.397105263157895,B+ (3.3)
SIO 137,SIO,Ecosystems & Fisheries,4.215,3.55,B+ (3.3)
SIO 138,SIO,The Coral Reef Environment,4.190232558139535,3.199767441860465,B (3.0)
SIO 141,SIO,Chem Prin of Marine Systems,4.514166666666667,2.9799999999999995,B- (2.7)
SIO 143,SIO,Ocean Acidification,4.76,3.4066666666666663,B+ (3.3)
SIO 145,SIO,Intro Field Method Bio Ocean,6.407500000000001,3.5,B+ (3.3)
SIO 147,SIO,Applications of Phylogenetics,5.411666666666666,3.266666666666667,B (3.0)
SIO 147,SIO,Introduction to Phylogenetics,3.665,2.96,B- (2.7)
SIO 15,SIO,Natural Disasters,3.723,3.681,B+ (3.3)
SIO 152,SIO,Petrology and Petrography,7.601428571428571,3.73,A- (3.7)
SIO 153,SIO,Geomorphology,4.33,3.61,B+ (3.3)
SIO 16,SIO,Geology of the National Parks,3.9225,2.8958333333333335,B- (2.7)
SIO 160,SIO,Intro to Global Tectonics,4.9725,3.4499999999999997,B+ (3.3)
SIO 160,SIO,Introduction to Tectonics,4.260625,3.3920000000000003,B+ (3.3)
SIO 164,SIO,Underwater Archaeology,3.6799999999999997,3.615,B+ (3.3)
SIO 16R,SIO,Geology of the National Parks,5.136666666666667,3.08,B (3.0)
SIO 170,SIO,Introduction to Volcanology,3.657272727272727,3.5933333333333333,B+ (3.3)
SIO 170,SIO,Volcanology,5.0,3.62,B+ (3.3)
SIO 170L,SIO,Volcanology Field Experience,6.5,4.0,A+/A (4.0)
SIO 171,SIO,Intro to Physical Oceanography,4.635000000000001,3.285,B (3.0)
SIO 172,SIO,Physics of the Atmosphere,5.483,3.353333333333333,B+ (3.3)
SIO 173,SIO,Dynamics of Atmos & Climate,5.032,3.3000000000000003,B+ (3.3)
SIO 174,SIO,Chemistry of Atmosph and Ocean,6.6625,3.235,B (3.0)
SIO 175,SIO,Analysis Ocean/Atmosph Data,7.605,3.575,B+ (3.3)
SIO 180,SIO,Communicating Science/Inf Aud,2.9125,3.8980000000000006,A- (3.7)
SIO 181,SIO,Envir Phy/Biochem/Mar Organism,5.505,2.8049999999999997,B- (2.7)
SIO 181,SIO,Marine Biochemistry,4.487894736842105,3.091875,B (3.0)
SIO 183,SIO,Phycology: Marine Plant Biolgy,7.114999999999999,3.235,B (3.0)
SIO 184,SIO,Marine Invertebrates,5.341666666666666,3.2,B (3.0)
SIO 187,SIO,Stat Methods in Marine Biology,6.4206666666666665,3.1392307692307693,B (3.0)
SIO 188,SIO,Biology of Fishes,6.0200000000000005,3.1759999999999997,B (3.0)
SIO 189,SIO,Pollution Environmnt & Health,5.085833333333333,3.1183333333333336,B (3.0)
SIO 190,SIO,Special Topic/Earth/Ocean/Atmo,4.694615384615385,3.79,A- (3.7)
SIO 20,SIO,The Atmosphere,4.0295000000000005,3.164,B (3.0)
SIO 25,SIO,Climate Change and Society,4.023125,3.17625,B (3.0)
SIO 3,SIO,Life in the Oceans,3.4810000000000003,3.5888888888888886,B+ (3.3)
SIO 30,SIO,The Oceans,3.7561702127659573,3.074130434782609,B (3.0)
SIO 35,SIO,Water,2.5966666666666667,3.493333333333333,B+ (3.3)
SIO 40,SIO,Life and Climate on Earth,3.6325000000000003,3.596,B+ (3.3)
SIO 45,SIO,Volcanoes,2.898125,3.6875,B+ (3.3)
SIO 45GS,SIO,Volcanoes,3.97,3.89,A- (3.7)
SIO 46GS,SIO,Global Volcanism,2.185,3.99,A- (3.7)
SIO 50,SIO,Intro/Earth&Environmental Sci,4.6940625,3.3177419354838706,B+ (3.3)
SIO 50,SIO,Introduction Physical Geology,4.09,3.665,B+ (3.3)
SIO 60,SIO,Exp/Oceanic & Atmospheric Sci,5.278333333333333,3.395,B+ (3.3)
SIO 75,SIO,Geological History of Earth,4.9399999999999995,3.3,B+ (3.3)
SOCA 100,SOCA,Classical Sociological Theory,6.199999999999999,3.13,B (3.0)
SOCA 104,SOCA,Fld Res:Meth/Participnt Observ,4.69,3.6399999999999997,B+ (3.3)
SOCA 106,SOCA,Comparative&Historical Methods,3.44,3.3,B+ (3.3)
SOCA 107,SOCA,Epidemiological Methods,2.795,3.11,B (3.0)
SOCA 109,SOCA,Analysis of Sociological Data,2.87,2.91,B- (2.7)
SOCA 110A,SOCA,Qualitative Res/Educ Settings,6.925,3.23,B (3.0)
SOCB 112,SOCB,Social Psychology,3.6900000000000004,3.275,B (3.0)
SOCB 113,SOCB,Sociology of the AIDS Epidemic,2.98,3.04,B (3.0)
SOCB 115,SOCB,Social Problems,4.83,2.94,B- (2.7)
SOCB 117,SOCB,Language Culture & Education,5.876666666666666,3.01,B (3.0)
SOCB 117,SOCB,LanguageCulture & Education,3.18,3.16,B (3.0)
SOCB 118,SOCB,Sociology of Gender,5.075,2.92,B- (2.7)
SOCB 118A,SOCB,Gender & Language in Society,3.625,3.23,B (3.0)
SOCB 118L,SOCB,Sociology of Language,4.21,3.35,B+ (3.3)
SOCB 119,SOCB,Sexuality & Sexual Identities,3.46,3.165,B (3.0)
SOCB 125,SOCB,Sociology of Immigration,4.529999999999999,3.215,B (3.0)
SOCB 127,SOCB,Immigration Race & Ethnicity,3.83,3.11,B (3.0)
SOCB 137,SOCB,Sociology of Food,2.9000000000000004,3.4000000000000004,B+ (3.3)
SOCB 142,SOCB,Social Deviance,3.25,3.24,B (3.0)
SOCB 143,SOCB,Suicide,2.81,3.05,B (3.0)
SOCB 145,SOCB,Violence and Society,5.16,2.83,B- (2.7)
SOCB 160,SOCB,Sociology of Culture,5.46,3.32,B+ (3.3)
SOCB 160L,SOCB,Law and Culture,5.075,3.0949999999999998,B (3.0)
SOCB 166,SOCB,Sociology of Knowledge,5.21,3.35,B+ (3.3)
SOCB 172,SOCB,Films And Society,4.086666666666667,3.245,B (3.0)
SOCC 126,SOCC,Social Organization/Education,4.1025,2.89,B- (2.7)
SOCC 129,SOCC,The Family,5.3025,2.765,B- (2.7)
SOCC 132,SOCC,Gender and Work,4.08,3.22,B (3.0)
SOCC 134A,SOCC,The Making of Modern Medicine,3.39,2.82,B- (2.7)
SOCC 136A,SOCC,Soc/Mental Illness:Hist Apprch,3.4,3.06,B (3.0)
SOCC 136B,SOCC,Soc/Mental Illness/Contemp Soc,4.58,3.0,B (3.0)
SOCC 138,SOCC,Genetics and Society,5.03,3.0,B (3.0)
SOCC 139,SOCC,Socl Inequal:ClassRaceGender,4.245,3.095,B (3.0)
SOCC 140,SOCC,Sociology Of Law,3.88,3.095,B (3.0)
SOCC 140F,SOCC,Law & the Workplace,4.115,3.42,B+ (3.3)
SOCC 141,SOCC,Crime And Society,4.39,3.455,B+ (3.3)
SOCC 148,SOCC,Political Sociology,4.29,3.42,B+ (3.3)
SOCC 149,SOCC,Sociology of the Environment,3.78,3.3,B+ (3.3)
SOCC 152,SOCC,Soc Inequality & Public Policy,4.405,3.24,B (3.0)
SOCC 153,SOCC,Urban Sociology,4.3566666666666665,3.255,B (3.0)
SOCC 154,SOCC,Religious Institutions/America,5.654999999999999,2.87,B- (2.7)
SOCC 159,SOCC,Spec Top/Soc/Organztns&Institn,4.2,3.11,B (3.0)
SOCC 163,SOCC,Migration and the Law,4.035,2.9850000000000003,B- (2.7)
SOCC 165A,SOCC,American News Media,3.73,3.01,B (3.0)
SOCC 167,SOCC,Science and War,4.0600000000000005,3.41,B+ (3.3)
SOCC 168T,SOCC,Sociology of Technology,4.4,3.33,B+ (3.3)
SOCC 180,SOCC,Social Movemnts&Social Protest,3.98,3.31,B+ (3.3)
SOCC 184,SOCC,Gender and Film,4.07,2.71,B- (2.7)
SOCD 130,SOCD,Population and Society,3.58,3.14,B (3.0)
SOCD 151,SOCD,Comp Race & Ethnic Relations,3.92,3.13,B (3.0)
SOCD 164,SOCD,Green Movement/Enviro Policies,4.17,3.43,B+ (3.3)
SOCD 169,SOCD,Citizenship Community & Cultr,3.58,3.07,B (3.0)
SOCD 176,SOCD,War and Society,5.58,3.06,B (3.0)
SOCD 177,SOCD,International Terrorism,4.41,3.39,B+ (3.3)
SOCD 178,SOCD,The Holocaust,4.484999999999999,3.42,B+ (3.3)
SOCD 179,SOCD,Social Change,4.95,3.3899999999999997,B+ (3.3)
SOCD 181,SOCD,Modern Western Society,3.93,3.59,B+ (3.3)
SOCD 182,SOCD,Ethnicity&IndignsPeople/LatAmr,3.53,3.3,B+ (3.3)
SOCD 185,SOCD,Globalization & Social Develop,3.69,3.2649999999999997,B (3.0)
SOCD 187,SOCD,African Societies Through Film,2.98,3.4,B+ (3.3)
SOCD 187S,SOCD,The Sixties,4.4425,2.915,B- (2.7)
SOCD 188A,SOCD,Community&Social Change/Africa,8.155,3.8,A- (3.7)
SOCD 188J,SOCD,Change in Modern South Africa,3.73,2.83,B- (2.7)
SOCD 189,SOCD,Spec Top/Comp-Hist Sociology,3.615,2.9450000000000003,B- (2.7)
SOCE 194,SOCE,Research Seminar/Washington DC,4.3549999999999995,3.2175,B (3.0)
SOCI 1,SOCI,Introduction to Sociology,4.9474193548387095,3.478965517241379,B+ (3.3)
SOCI 1,SOCI,The Study of Society,5.4925,3.255,B (3.0)
SOCI 10,SOCI,Amer Soc:Soc Struc & Cult/US,4.5042857142857144,3.1566666666666667,B (3.0)
SOCI 10,SOCI,American Society,3.74,3.3175,B+ (3.3)
SOCI 100,SOCI,Classical Sociological Theory,6.8915686274509795,3.013809523809524,B (3.0)
SOCI 102,SOCI,Network Data and Methods,4.821428571428571,3.715,A- (3.7)
SOCI 103M,SOCI,Computer Appl/Data Management,4.856,3.4600000000000004,B+ (3.3)
SOCI 104,SOCI,Fld Res:Meth/Participnt Observ,6.203611111111112,3.4475,B+ (3.3)
SOCI 104Q,SOCI,Qualitative Interviewing,5.525,3.6508333333333334,B+ (3.3)
SOCI 106,SOCI,Comparative&Historical Methods,4.981111111111111,3.3490909090909087,B+ (3.3)
SOCI 106M,SOCI,Holocaust Diaries,7.688,3.8049999999999997,A- (3.7)
SOCI 107,SOCI,Epidemiological Methods,3.5557142857142856,3.1128571428571425,B (3.0)
SOCI 108,SOCI,Survey Research Design,4.587142857142857,3.436,B+ (3.3)
SOCI 109,SOCI,Analysis of Sociological Data,4.933333333333334,3.1733333333333333,B (3.0)
SOCI 109M,SOCI,Research Reporting,7.912000000000001,3.742,A- (3.7)
SOCI 10R,SOCI,AmSociety:SocialStruct&Culture,5.395,2.975,B- (2.7)
SOCI 110,SOCI,Qualitative Res/Educ Settings,6.58,3.3927272727272726,B+ (3.3)
SOCI 111,SOCI,Local Lives Global Problems,4.41,3.575,B+ (3.3)
SOCI 112,SOCI,Social Psychology,4.931111111111111,3.1712499999999997,B (3.0)
SOCI 113,SOCI,Sociology of the AIDS Epidemic,4.545,3.2825,B (3.0)
SOCI 114,SOCI,Sociology of Humor,3.9379999999999997,3.144,B (3.0)
SOCI 115,SOCI,Social Problems,5.233125,3.347857142857143,B+ (3.3)
SOCI 116,SOCI,Gender & Language in Society,3.7022222222222223,3.22875,B (3.0)
SOCI 117,SOCI,Language Culture & Education,5.326769230769231,3.606206896551724,B+ (3.3)
SOCI 117,SOCI,LanguageCulture & Education,3.18,3.16,B (3.0)
SOCI 118,SOCI,Sociology of Gender,4.8373684210526315,3.241764705882353,B (3.0)
SOCI 118E,SOCI,Sociology of Language,5.22625,3.393333333333333,B+ (3.3)
SOCI 119,SOCI,Sexuality & Sexual Identities,4.838461538461538,3.1561538461538463,B (3.0)
SOCI 120,SOCI,Sociology Through Literature,5.49,3.435,B+ (3.3)
SOCI 120T,SOCI,Spec Top/CultLang&Soc Interac,4.628695652173913,3.3200000000000003,B+ (3.3)
SOCI 121,SOCI,Economy And Society,4.610666666666666,3.563076923076923,B+ (3.3)
SOCI 121R,SOCI,Economy and Society,5.883333333333333,3.6566666666666667,B+ (3.3)
SOCI 122,SOCI,Social Networks,4.857272727272727,3.2409090909090907,B (3.0)
SOCI 122A,SOCI,Fld Rsch Mth/LatAm Mig Std:Sem,9.833333333333334,3.973333333333333,A- (3.7)
SOCI 123,SOCI,Japanese Culture Inside/Out,4.84875,3.07375,B (3.0)
SOCI 124,SOCI,The Good Society,4.89125,3.2728571428571427,B (3.0)
SOCI 125,SOCI,Sociology of Immigration,4.730952380952381,3.4585,B+ (3.3)
SOCI 125M,SOCI,Soc/Refugee Asylum Migration,7.7,3.22,B (3.0)
SOCI 126,SOCI,Social Organization/Education,4.801891891891891,3.4158823529411766,B+ (3.3)
SOCI 127,SOCI,Immigration Race & Ethnicity,5.19,3.33125,B+ (3.3)
SOCI 129,SOCI,The Family,4.9126666666666665,3.04,B (3.0)
SOCI 130,SOCI,Population and Society,4.8075,3.315,B+ (3.3)
SOCI 130E,SOCI,Sociology of Higher Education,6.14,3.01,B (3.0)
SOCI 131,SOCI,Sociology Of Youth,5.101875,3.3299999999999996,B+ (3.3)
SOCI 132,SOCI,Gender and Work,4.476470588235294,3.3320000000000003,B+ (3.3)
SOCI 133,SOCI,Immigration/Comparative Perspt,5.433333333333334,3.55,B+ (3.3)
SOCI 133E,SOCI,Sociology of Race & Ethnicity,4.925,3.3,B+ (3.3)
SOCI 134,SOCI,The Making of Modern Medicine,4.8075,3.3175,B+ (3.3)
SOCI 135,SOCI,Medical Sociology,4.866875,3.6166666666666667,B+ (3.3)
SOCI 136,SOCI,Data and Society,3.5666666666666664,3.7433333333333336,A- (3.7)
SOCI 136E,SOCI,Soc/Mental Illness:Hist Apprch,4.478571428571429,2.766666666666667,B- (2.7)
SOCI 136F,SOCI,Soc/Mental Illness/Contemp Soc,4.714615384615384,3.1823076923076923,B (3.0)
SOCI 137,SOCI,Sociology of Food,3.9257142857142857,3.352307692307692,B+ (3.3)
SOCI 138,SOCI,Genetics and Society,4.435,3.1958333333333333,B (3.0)
SOCI 139,SOCI,Socl Inequal:ClassRaceGender,5.938,3.443,B+ (3.3)
SOCI 140,SOCI,Sociology Of Law,4.455333333333333,3.2453333333333334,B (3.0)
SOCI 140A,SOCI,Defund Police and Prisons?,4.195,3.04,B (3.0)
SOCI 140F,SOCI,Law & the Workplace,4.613333333333333,3.1566666666666667,B (3.0)
SOCI 140J,SOCI,Sociology of Social Justice,4.59,3.21,B (3.0)
SOCI 140K,SOCI,Law and Society in China,5.363333333333333,3.44,B+ (3.3)
SOCI 141,SOCI,Crime And Society,4.588823529411765,3.27625,B (3.0)
SOCI 142,SOCI,Social Deviance,4.021111111111111,3.3311111111111114,B+ (3.3)
SOCI 143,SOCI,Suicide,4.239999999999999,3.2325,B (3.0)
SOCI 144,SOCI,Forms of Social Control,4.4,3.2287500000000002,B (3.0)
SOCI 145,SOCI,Violence and Society,5.815454545454545,3.104444444444445,B (3.0)
SOCI 146,SOCI,Criminal Punishment,4.32,3.468571428571429,B+ (3.3)
SOCI 147,SOCI,OrganizatnsSociety&Soc Justce,4.376666666666666,3.3125,B+ (3.3)
SOCI 148,SOCI,Political Sociology,5.5394736842105265,3.321875,B+ (3.3)
SOCI 148E,SOCI,Inequality and Jobs,5.156666666666666,3.2600000000000002,B (3.0)
SOCI 149,SOCI,Sociology of the Environment,4.237777777777778,3.46,B+ (3.3)
SOCI 150,SOCI,Madness and the Movies,3.846,3.2119999999999997,B (3.0)
SOCI 151,SOCI,Comp Race & Ethnic Relations,3.92,3.13,B (3.0)
SOCI 151,SOCI,Social Movements,4.218333333333333,3.4233333333333333,B+ (3.3)
SOCI 152,SOCI,Soc Inequality & Public Policy,5.387142857142857,3.167692307692308,B (3.0)
SOCI 153,SOCI,Urban Sociology,4.947777777777778,3.296,B (3.0)
SOCI 154,SOCI,Religious Institutions/America,6.116666666666667,2.825,B- (2.7)
SOCI 155,SOCI,The City of San Diego,4.1,3.19,B (3.0)
SOCI 156,SOCI,Sociology of Religion,4.3075,3.5675,B+ (3.3)
SOCI 157,SOCI,Religion/Contemporary Society,6.375263157894737,3.7142857142857144,A- (3.7)
SOCI 158,SOCI,Islam in the Modern World,5.195,3.7175000000000002,A- (3.7)
SOCI 159,SOCI,Spec Top/Soc/Organztns&Institn,4.657307692307692,3.3585714285714285,B+ (3.3)
SOCI 160,SOCI,Sociology of Culture,5.180000000000001,3.273076923076923,B (3.0)
SOCI 160E,SOCI,Law and Culture,5.721875,3.334,B+ (3.3)
SOCI 161,SOCI,Sociology of the Life Course,5.57,2.9433333333333334,B- (2.7)
SOCI 162,SOCI,Popular Culture,4.127272727272727,3.25875,B (3.0)
SOCI 163,SOCI,Migration and the Law,4.867777777777778,3.0877777777777777,B (3.0)
SOCI 164,SOCI,Green Movement/Enviro Policies,3.844,3.43,B+ (3.3)
SOCI 165,SOCI,Predicting the Future,3.921666666666667,3.604,B+ (3.3)
SOCI 165A,SOCI,American News Media,3.7399999999999998,2.9266666666666663,B- (2.7)
SOCI 165A,SOCI,MC: American News Media,4.533333333333333,3.0549999999999997,B (3.0)
SOCI 166,SOCI,Sociology of Knowledge,5.554,3.106666666666667,B (3.0)
SOCI 167,SOCI,Science and War,4.793846153846154,3.4499999999999997,B+ (3.3)
SOCI 168,SOCI,Marxism,5.510000000000001,3.6166666666666667,B+ (3.3)
SOCI 168E,SOCI,Sociology of Science,4.748333333333333,3.3049999999999997,B+ (3.3)
SOCI 168G,SOCI,Populism: Then and Now,6.45,2.48,C+ (2.3)
SOCI 168T,SOCI,Sociology of Technology,5.026666666666666,3.33,B+ (3.3)
SOCI 169,SOCI,Citizenship Community & Cultr,4.6499999999999995,3.4599999999999995,B+ (3.3)
SOCI 170,SOCI,Gender and Science,4.44,3.32,B+ (3.3)
SOCI 171,SOCI,Sociology of Technology,5.026666666666666,3.33,B+ (3.3)
SOCI 171,SOCI,Technology and Society,4.703333333333333,3.2079999999999997,B (3.0)
SOCI 172,SOCI,Films And Society,5.029999999999999,3.3376470588235296,B+ (3.3)
SOCI 173,SOCI,Soc/Health Illness Medicine,4.8185714285714285,3.3414285714285716,B+ (3.3)
SOCI 175,SOCI,Nationality and Citizenship,4.43,3.3475,B+ (3.3)
SOCI 176,SOCI,Transnational Japan Research,6.5,3.5,B+ (3.3)
SOCI 176,SOCI,War and Society,5.58,3.06,B (3.0)
SOCI 178,SOCI,The Holocaust,5.2153846153846155,3.3623076923076924,B+ (3.3)
SOCI 179,SOCI,Social Change,5.135,3.2880000000000003,B (3.0)
SOCI 180,SOCI,Social Movemnts&Social Protest,5.0576923076923075,3.3841666666666668,B+ (3.3)
SOCI 181,SOCI,Modern Western Society,4.822857142857143,3.3716666666666666,B+ (3.3)
SOCI 182,SOCI,Ethnicity&IndignsPeople/LatAmr,3.704285714285714,3.311666666666667,B+ (3.3)
SOCI 183,SOCI,Geography/American Opportunity,6.2275,3.453333333333333,B+ (3.3)
SOCI 184,SOCI,Gender and Film,5.0,3.080909090909091,B (3.0)
SOCI 185,SOCI,Globalization & Social Develop,4.602941176470588,3.3207142857142857,B+ (3.3)
SOCI 187,SOCI,African Societies Through Film,4.876666666666667,3.5373333333333337,B+ (3.3)
SOCI 187E,SOCI,Social Movements,4.5,3.38,B+ (3.3)
SOCI 187E,SOCI,The Sixties,4.280833333333333,3.0100000000000002,B (3.0)
SOCI 188,SOCI,Field Research in Migrant Comm,10.113333333333333,3.8266666666666667,A- (3.7)
SOCI 188D,SOCI,Latin Amer: Society & Politics,4.571428571428571,3.306,B+ (3.3)
SOCI 188E,SOCI,Community&Social Change/Africa,5.420625,3.7776923076923077,A- (3.7)
SOCI 188G,SOCI,Chinese Society,4.753333333333333,3.0566666666666666,B (3.0)
SOCI 188I,SOCI,Israeli-Palestinian Conflict,4.742,3.24,B (3.0)
SOCI 188J,SOCI,Change in Modern South Africa,5.609999999999999,3.08,B (3.0)
SOCI 188K,SOCI,American Society,3.87,3.34,B+ (3.3)
SOCI 188M,SOCI,Social Movements in Latin Amer,4.78,3.216666666666667,B (3.0)
SOCI 189,SOCI,Spec Top/Comp-Hist Sociology,4.8494117647058825,3.27,B (3.0)
SOCI 2,SOCI,The Study of Society,5.247037037037036,3.3295238095238098,B+ (3.3)
SOCI 20,SOCI,Social Change/Modern World,4.795333333333334,3.26,B (3.0)
SOCI 30,SOCI,Science Technology & Society,4.053684210526316,3.279333333333333,B (3.0)
SOCI 40,SOCI,Sociology/Health Care Issues,4.218571428571429,3.4936842105263155,B+ (3.3)
SOCI 50,SOCI,Introduction to Law & Society,4.7357894736842105,3.3015789473684207,B+ (3.3)
SOCI 60,SOCI,Practice of Social Research,4.234666666666667,3.2795,B (3.0)
SOCI 70,SOCI,Gen Soc for Pre-Med Students,4.243636363636363,3.590909090909091,B+ (3.3)
SOCL 1A,SOCL,The Study of Society,5.4925,3.255,B (3.0)
SOCL 1B,SOCL,The Study of Society,5.0325,3.035,B (3.0)
SOCL 20,SOCL,Social Change/Modern World,4.17,2.92,B- (2.7)
SOCL 30,SOCL,Science Technology & Society,3.63,3.11,B (3.0)
SOCL 40,SOCL,Sociology/Health Care Issues,4.163333333333333,3.2800000000000002,B (3.0)
SOCL 50,SOCL,Introduction to Law & Society,3.54,3.1799999999999997,B (3.0)
SOCL 60,SOCL,Practice of Social Research,3.54,3.06,B (3.0)
STPA 181,STPA,Elements/Internationl Medicine,2.78,3.54,B+ (3.3)
STPA 181,STPA,Essentials of Global Health,2.645,3.4299999999999997,B+ (3.3)
STPA 35,STPA,Society and the Sea,3.7199999999999998,3.51,B+ (3.3)
SYN 1,SYN,Perspectives/Changing Planet,3.70875,3.8795652173913044,A- (3.7)
SYN 100,SYN,Solutions/Changing Planet,4.154705882352941,3.9617647058823526,A- (3.7)
SYN 2,SYN,Explorations/Changing Planet,4.1328571428571435,3.911,A- (3.7)
TDAC 1,TDAC,Introduction to Acting,3.08,3.8043497757847535,A- (3.7)
TDAC 101,TDAC,Acting I,3.8528571428571428,3.8302325581395347,A- (3.7)
TDAC 102,TDAC,Acting II,4.615,3.9125,A- (3.7)
TDAC 103A,TDAC,Acting Intensive I,6.711,3.8579999999999997,A- (3.7)
TDAC 103B,TDAC,Acting Intensive II,7.781428571428571,3.9,A- (3.7)
TDAC 105,TDAC,Rehearsing Shakespeare,4.125,3.89,A- (3.7)
TDAC 107,TDAC,Improvisation for the Theatre,3.580833333333333,3.75,A- (3.7)
TDAC 108,TDAC,Advanced Topics,4.482702702702703,3.9233333333333333,A- (3.7)
TDAC 109,TDAC,Singing for Actors,4.342666666666667,4.0,A+/A (4.0)
TDAC 110,TDAC,Acting for the Camera,3.75,3.94,A- (3.7)
TDAC 111,TDAC,Freeing The Voice,3.783125,3.79,A- (3.7)
TDAC 112,TDAC,Senior Seminar in Acting,4.55,3.67,B+ (3.3)
TDAC 115,TDAC,Movement for Actors,2.21,3.7857142857142856,A- (3.7)
TDAC 122,TDAC,Ensemble: Undergrad Production,11.012857142857143,4.0,A+/A (4.0)
TDCH 140,TDCH,Improvisation/Composition,1.89,4.0,A+/A (4.0)
TDCH 40,TDCH,Principles of Choreography,3.035,4.0,A+/A (4.0)
